Season;Date;Location;Event Type;Event Name;Round Number;Round Name;Player;Player ID;Club;Game Number;Score;Handicap;Cumulative Score;Stage Rank;Cut Line;Overall Cumulative Score
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Paul Atreides;72298;Dune - House Atreides;1;204;0;407;32;;407
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Indra;124470;Hindu Myth - Devas;1;217;0;469;2;;469
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Odin;126765;Norse Myth - Aesir;1;240;0;465;4;;465
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Zeus;139274;Greek Myth - Olympians;1;205;0;430;15;;430
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Balor;139930;Celtic Myth - Fomorians;1;221;0;414;27;;414
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Tiamat;190311;Mesopotamian Myth - Chaos Ancients;1;233;0;459;5;;459
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Osiris;179670;Egyptian Myth - Underworld Powers;1;195;0;412;31;;412
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;The Dagda;143101;Celtic Myth - Tuatha De Danann;1;212;0;441;10;;441
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Cronus;174393;Greek Myth - Titans & Primordials;1;237;0;445;9;;445
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Loki;150650;Norse Myth - Giants & Tricksters;1;192;0;419;23;;419
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Marduk;188458;Mesopotamian Myth - Sky Kings;1;214;0;421;22;;421
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Mahishasura;137200;Hindu Myth - Asuras;1;259;0;413;30;;413
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Ravana;126986;Hindu Myth - Asuras;1;186;0;373;39;;373
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Anubis;175219;Egyptian Myth - Underworld Powers;1;199;0;403;35;;403
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Thor;151201;Norse Myth - Aesir;1;200;0;378;37;;378
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Bastet;182554;Egyptian Myth - Solar Court;1;177;0;360;40;;360
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Bres;112221;Celtic Myth - Fomorians;1;199;0;388;36;;388
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Lugh;174647;Celtic Myth - Tuatha De Danann;1;209;0;418;25;;418
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Fenrir;162230;Norse Myth - Giants & Tricksters;1;204;0;404;34;;404
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Horus;174473;Egyptian Myth - Solar Court;1;190;0;373;38;;373
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Athena;142739;Greek Myth - Olympians;1;221;0;433;11;;433
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Gandalf;98265;Lord of the Rings - Free Peoples;2;236;0;666;8;;666
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Harry Potter;52082;Harry Potter - Order of the Phoenix;2;222;0;675;6;;675
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Guybrush Threepwood;99729;LucasArts Games - Monkey Island & Legacy;2;223;0;690;3;;690
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Jean-Luc Picard;56338;Star Trek - Federation;2;213;0;636;18;;636
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Illusive Man;86178;Mass Effect - Cerberus-Reapers;2;207;0;639;16;;639
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Lord Voldemort;65247;Harry Potter - Death Eaters;2;193;0;607;34;;607
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Roboute Guilliman;73700;Warhammer 40K - Imperium;2;198;0;684;4;;684
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Worf;67335;Star Trek - Klingon-Romulan;2;203;0;657;9;;657
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Luke Skywalker;91905;Star Wars - Jedi Order;2;203;0;622;27;;622
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Mara Jade;88618;LucasArts Games - Jedi Knight Era;2;214;0;636;19;;636
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Darth Vader;68024;Star Wars - Sith Empire;2;208;0;624;25;;624
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Jon Snow;86781;Game of Thrones - Stark-Targaryen Alliance;2;203;0;630;21;;630
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Cersei Lannister;95962;Game of Thrones - Lannister-Crown;2;257;0;713;1;;713
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;LeChuck;60463;LucasArts Games - Monkey Island & Legacy;2;199;0;612;31;;612
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Emperor Palpatine;66049;Star Wars - Sith Empire;2;214;0;638;17;;638
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Harbinger;69213;Mass Effect - Cerberus-Reapers;2;231;0;656;10;;656
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Gowron;52847;Star Trek - Klingon-Romulan;2;217;0;650;11;;650
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Feyd-Rautha;56698;Dune - Harkonnen-Sardaukar;2;223;0;648;12;;648
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Obi-Wan Kenobi;57296;Star Wars - Jedi Order;2;164;0;569;36;;569
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Paul Atreides;72298;Dune - House Atreides;2;204;0;611;32;;611
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Indra;124470;Hindu Myth - Devas;2;209;0;678;5;;678
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Odin;126765;Norse Myth - Aesir;2;227;0;692;2;;692
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Zeus;139274;Greek Myth - Olympians;2;212;0;642;14;;642
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Balor;139930;Celtic Myth - Fomorians;2;216;0;630;20;;630
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Tiamat;190311;Mesopotamian Myth - Chaos Ancients;2;213;0;672;7;;672
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Osiris;179670;Egyptian Myth - Underworld Powers;2;203;0;615;29;;615
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;The Dagda;143101;Celtic Myth - Tuatha De Danann;2;206;0;647;13;;647
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Cronus;174393;Greek Myth - Titans & Primordials;2;183;0;628;24;;628
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Loki;150650;Norse Myth - Giants & Tricksters;2;210;0;629;23;;629
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Marduk;188458;Mesopotamian Myth - Sky Kings;2;209;0;630;22;;630
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Mahishasura;137200;Hindu Myth - Asuras;2;197;0;610;33;;610
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Ravana;126986;Hindu Myth - Asuras;2;173;0;546;40;;546
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Anubis;175219;Egyptian Myth - Underworld Powers;2;215;0;618;28;;618
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Thor;151201;Norse Myth - Aesir;2;185;0;563;37;;563
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Bastet;182554;Egyptian Myth - Solar Court;2;194;0;554;38;;554
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Bres;112221;Celtic Myth - Fomorians;2;200;0;588;35;;588
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Lugh;174647;Celtic Myth - Tuatha De Danann;2;205;0;623;26;;623
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Fenrir;162230;Norse Myth - Giants & Tricksters;2;209;0;613;30;;613
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Horus;174473;Egyptian Myth - Solar Court;2;175;0;548;39;;548
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Athena;142739;Greek Myth - Olympians;2;208;0;641;15;;641
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Gandalf;98265;Lord of the Rings - Free Peoples;3;208;0;874;9;;874
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Harry Potter;52082;Harry Potter - Order of the Phoenix;3;214;0;889;5;;889
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Guybrush Threepwood;99729;LucasArts Games - Monkey Island & Legacy;3;223;0;913;2;;913
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Jean-Luc Picard;56338;Star Trek - Federation;3;205;0;841;22;;841
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Illusive Man;86178;Mass Effect - Cerberus-Reapers;3;228;0;867;14;;867
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Lord Voldemort;65247;Harry Potter - Death Eaters;3;199;0;806;33;;806
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Roboute Guilliman;73700;Warhammer 40K - Imperium;3;204;0;888;6;;888
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Worf;67335;Star Trek - Klingon-Romulan;3;216;0;873;10;;873
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Luke Skywalker;91905;Star Wars - Jedi Order;3;213;0;835;27;;835
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Mara Jade;88618;LucasArts Games - Jedi Knight Era;3;215;0;851;19;;851
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Darth Vader;68024;Star Wars - Sith Empire;3;211;0;835;26;;835
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Jon Snow;86781;Game of Thrones - Stark-Targaryen Alliance;3;194;0;824;28;;824
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Cersei Lannister;95962;Game of Thrones - Lannister-Crown;3;236;0;949;1;;949
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;LeChuck;60463;LucasArts Games - Monkey Island & Legacy;3;205;0;817;32;;817
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Emperor Palpatine;66049;Star Wars - Sith Empire;3;214;0;852;18;;852
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Harbinger;69213;Mass Effect - Cerberus-Reapers;3;212;0;868;13;;868
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Gowron;52847;Star Trek - Klingon-Romulan;3;220;0;870;11;;870
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Feyd-Rautha;56698;Dune - Harkonnen-Sardaukar;3;214;0;862;16;;862
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Obi-Wan Kenobi;57296;Star Wars - Jedi Order;3;210;0;779;36;;779
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Paul Atreides;72298;Dune - House Atreides;3;207;0;818;31;;818
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Indra;124470;Hindu Myth - Devas;3;223;0;901;4;;901
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Odin;126765;Norse Myth - Aesir;3;211;0;903;3;;903
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Zeus;139274;Greek Myth - Olympians;3;236;0;878;8;;878
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Balor;139930;Celtic Myth - Fomorians;3;211;0;841;21;;841
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Tiamat;190311;Mesopotamian Myth - Chaos Ancients;3;209;0;881;7;;881
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Osiris;179670;Egyptian Myth - Underworld Powers;3;224;0;839;23;;839
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;The Dagda;143101;Celtic Myth - Tuatha De Danann;3;201;0;848;20;;848
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Cronus;174393;Greek Myth - Titans & Primordials;3;195;0;823;29;;823
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Loki;150650;Norse Myth - Giants & Tricksters;3;208;0;837;25;;837
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Marduk;188458;Mesopotamian Myth - Sky Kings;3;239;0;869;12;;869
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Mahishasura;137200;Hindu Myth - Asuras;3;210;0;820;30;;820
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Ravana;126986;Hindu Myth - Asuras;3;200;0;746;39;;746
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Anubis;175219;Egyptian Myth - Underworld Powers;3;235;0;853;17;;853
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Thor;151201;Norse Myth - Aesir;3;195;0;758;37;;758
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Bastet;182554;Egyptian Myth - Solar Court;3;188;0;742;40;;742
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Bres;112221;Celtic Myth - Fomorians;3;204;0;792;34;;792
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Lugh;174647;Celtic Myth - Tuatha De Danann;3;215;0;838;24;;838
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Fenrir;162230;Norse Myth - Giants & Tricksters;3;172;0;785;35;;785
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Horus;174473;Egyptian Myth - Solar Court;3;208;0;756;38;;756
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;1;Qualifying A;Athena;142739;Greek Myth - Olympians;3;221;0;862;15;;862
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Gandalf;98265;Lord of the Rings - Free Peoples;0;208;0;208;20;1058;1082
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Harry Potter;52082;Harry Potter - Order of the Phoenix;0;207;0;207;22;1058;1096
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Guybrush Threepwood;99729;LucasArts Games - Monkey Island & Legacy;0;188;0;188;34;1058;1101
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Jean-Luc Picard;56338;Star Trek - Federation;0;230;0;230;5;1058;1071
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Illusive Man;86178;Mass Effect - Cerberus-Reapers;0;212;0;212;18;1058;1079
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Lord Voldemort;65247;Harry Potter - Death Eaters;0;217;0;217;12;1058;1023
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Roboute Guilliman;73700;Warhammer 40K - Imperium;0;231;0;231;4;1058;1119
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Worf;67335;Star Trek - Klingon-Romulan;0;223;0;223;9;1058;1096
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Luke Skywalker;91905;Star Wars - Jedi Order;0;225;0;225;7;1058;1060
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Mara Jade;88618;LucasArts Games - Jedi Knight Era;0;196;0;196;30;1058;1047
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Darth Vader;68024;Star Wars - Sith Empire;0;179;0;179;40;1058;1014
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Jon Snow;86781;Game of Thrones - Stark-Targaryen Alliance;0;207;0;207;23;1058;1031
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Cersei Lannister;95962;Game of Thrones - Lannister-Crown;0;220;0;220;11;1058;1169
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;LeChuck;60463;LucasArts Games - Monkey Island & Legacy;0;204;0;204;25;1058;1021
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Emperor Palpatine;66049;Star Wars - Sith Empire;0;201;0;201;27;1058;1053
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Harbinger;69213;Mass Effect - Cerberus-Reapers;0;213;0;213;15;1058;1081
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Gowron;52847;Star Trek - Klingon-Romulan;0;216;0;216;13;1058;1086
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Feyd-Rautha;56698;Dune - Harkonnen-Sardaukar;0;196;0;196;29;1058;1058
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Obi-Wan Kenobi;57296;Star Wars - Jedi Order;0;181;0;181;37;1058;960
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Paul Atreides;72298;Dune - House Atreides;0;204;0;204;26;1058;1022
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Indra;124470;Hindu Myth - Devas;0;213;0;213;16;1058;1114
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Odin;126765;Norse Myth - Aesir;0;259;0;259;1;1058;1162
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Zeus;139274;Greek Myth - Olympians;0;221;0;221;10;1058;1099
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Balor;139930;Celtic Myth - Fomorians;0;249;0;249;2;1058;1090
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Tiamat;190311;Mesopotamian Myth - Chaos Ancients;0;208;0;208;21;1058;1089
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Osiris;179670;Egyptian Myth - Underworld Powers;0;184;0;184;35;1058;1023
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;The Dagda;143101;Celtic Myth - Tuatha De Danann;0;210;0;210;19;1058;1058
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Cronus;174393;Greek Myth - Titans & Primordials;0;223;0;223;8;1058;1046
25/26;2025-10-02;Arena of Echoes;tournament;Clash of Imaginary Entities;2;Qualifying B;Loki;150650;Norse Myth - Giants & Tricksters;0;214;0;214;14;1058;1051
